CODE;MNEMONIC;NAME;DESCRIPTION;GROUP;NSI_ID;STARTED;REVOKED;EXP;PWR_VIS;PWR_READ;PWR_ISS;CXT;LEGAL_RELATIONS;LAW_DETAILS;autokey
BBDOCS_CNTRCT_SRVC_FNNCL_DOCSFNNCLGENERAL;DOCSFNNCLGENERAL;Подписывать документы, связанные с исполнением/неисполнением обязательств по договорам, являющимися производными финансовыми инструментами;Подписывать документы, связанные с исполнением/неисполнением обязательств по договорам, являющимися производными финансовыми инструментами;5e1843d7-37b5-4a84-a05a-70da8f7a280b;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSFNNCLGENERAL
BBDOCS_CNTRCT_SRVC_CNNCTN_DOCSCNNCTN16;DOCSCNNCTN16;Подписывать, представлять и получать заявления на подключение/отключение услуг, в том числе, услуг «международный и национальный роуминг», «международный доступ», GPRS-роуминг;Подписывать, представлять и получать заявления на подключение/отключение услуг, в том числе, услуг «международный и национальный роуминг», «международный доступ», GPRS-роуминг;ff7645f5-5934-46a3-8858-17d663ee81ed;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSCNNCTN16
BBDOCS_CNTRCT_SRVC_CNNCTN_DOCSCNNCTNMLGENERAL;DOCSCNNCTNMLGENERAL;Подписывать документы, связанные с исполнением/неисполнением обязательств по договорам услуг почтовой связи;Подписывать документы, связанные с исполнением/неисполнением обязательств по договорам услуг почтовой связи;ff7645f5-5934-46a3-8858-17d663ee81ed;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSCNNCTNMLGENERAL
BBDOCS_CNTRCT_LBR_LABOUR_DOCSLABOUR17;DOCSLABOUR17;Подписывать приказы о привлечении работников к сверхурочной работе, приказы о привлечении работников к работе в нерабочие праздничные или выходные дни;Подписывать приказы о привлечении работников к сверхурочной работе, приказы о привлечении работников к работе в нерабочие праздничные или выходные дни;0179f22b-7d58-48d7-bfae-bb032cc13aaf;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSLABOUR17
BBDOCS_CNTRCT_INSRNC_LBLT_CNTRCTLBLT47;CNTRCTLBLT47;Заключать и подписывать договоры добровольного страхования гражданской ответственности оператора транспортного терминала;Заключать и подписывать договоры добровольного страхования гражданской ответственности оператора транспортного терминала;7411436c-0099-4576-99aa-fc1b16f6f222;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTLBLT47
BBDOCS_DOCS_DCSALL_SRCDOC_SOURCEDOCS27;SOURCEDOCS27;Подписывать, направлять и получать акты зачета взаимных требований;Подписывать, направлять и получать акты зачета взаимных требований;a0456f38-50b2-44e1-8998-2d3bbf5cb67b;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_SOURCEDOCS27
BBDOCS_CNTRCT_INSRNC_LBLT_ADDTNLCNTRCTLBLTGENERAL;ADDTNLCNTRCTLBLTGENERAL;Заключать и подписывать к договорам страхования ответственности приложения, спецификации, дополнительные соглашения (соглашения) об их изменении, расторжении и прекращении;Заключать и подписывать к договорам страхования ответственности приложения, спецификации, дополнительные соглашения (соглашения) об их изменении, расторжении и прекращении;7411436c-0099-4576-99aa-fc1b16f6f222;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_ADDTNLCNTRCTLBLTGENERAL
BBDOCS_CNTRCT_INSRNC_LBLT_CNTRCTLBLT36;CNTRCTLBLT36;Заключать и подписывать договоры страхования ответственности изготовителей (товаропроизводителей), продавцов и исполнителей в составе комбинированного (комплексного) договора страхования;Заключать и подписывать договоры страхования ответственности изготовителей (товаропроизводителей), продавцов и исполнителей в составе комбинированного (комплексного) договора страхования;7411436c-0099-4576-99aa-fc1b16f6f222;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTLBLT36
BBDOCS_CNTRCT_OBLGTN_CLLTRL_CNTRCTCLLTRL7;CNTRCTCLLTRL7;Заключать и подписывать договоры залога ценных бумаг;Заключать и подписывать договоры залога ценных бумаг;6ebcfc3d-17ba-43d8-99cb-85cc4f5352f4;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTCLLTRL7
BBDOCS_CNTRCT_SALE_SCRTS_CNTRCTSCRTS15;CNTRCTSCRTS15;Заключать и подписывать предварительные договоры купли продажи долей в уставных капиталах хозяйственных обществ;Заключать и подписывать предварительные договоры купли продажи долей в уставных капиталах хозяйственных обществ;6c0d78fc-7903-4c0b-bd46-bcab6235a344;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTSCRTS15
BBDOCS_DOCS_DCSALL_DCSYES_DOCSYES1;DOCSYES1;Подписывать, направлять и получать реестр рейсов;Подписывать, направлять и получать реестр рейсов;ba5afeaf-faf0-4ddf-999f-d5634a553ee5;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSYES1
BBDOCS_CNTRCT_RENT_RLESTT_DOCSRLESTT4;DOCSRLESTT4;Подписывать, представлять и получать паспорт безопасности объекта недвижимости;Подписывать, представлять и получать паспорт безопасности объекта недвижимости;d408c552-1b7e-40d4-a0b1-713580fc2878;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSRLESTT4
BBDOCS_CNTRCT_OBLGTN_GRNT_DOCSGRNT10;DOCSGRNT10;Подписывать письма об авизовании независимых гарантий, в том числе, банковских гарантий и резервных аккредитивов, и изменений к ним;Подписывать письма об авизовании независимых гарантий, в том числе, банковских гарантий и резервных аккредитивов, и изменений к ним;069d7064-987b-42eb-947c-4216d3decd1d;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSGRNT10
BBDOCS_CNTRCT_INSRNC_LBLT_CNTRCTLBLT57;CNTRCTLBLT57;Заключать и подписывать договоры добровольного страхования ответственности специализированных депозитариев;Заключать и подписывать договоры добровольного страхования ответственности специализированных депозитариев;7411436c-0099-4576-99aa-fc1b16f6f222;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTLBLT57
BBDOCS_CNTRCT_SRVC_LC_DOCSLCGENERAL;DOCSLCGENERAL;Подписывать документы, связанные с исполнением/неисполнением обязательств по договорам (соглашениям), связанные с расчетами по аккредитивам;Подписывать документы, связанные с исполнением/неисполнением обязательств по договорам (соглашениям), связанные с расчетами по аккредитивам;7a5ffd3a-293f-4790-bf2c-cfd68323984e;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSLCGENERAL
BBDOCS_CNTRCT_INSRNC_PRPRT_CNTRCTPRPRT34;CNTRCTPRPRT34;Заключать и подписывать договоры страхования имущества юридических лиц (кроме страхования транспортных средств и сельскохозяйственного страхования) от рисков при проведении строительно-монтажных работ;Заключать и подписывать договоры страхования имущества юридических лиц (кроме страхования транспортных средств и сельскохозяйственного страхования) от рисков при проведении строительно-монтажных работ;3958e91e-7362-4bb5-8a65-072e4f831658;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTPRPRT34
BBDOCS_CNTRCT_INSRNC_LBLT_CNTRCTLBLT14;CNTRCTLBLT14;"Заключать и подписывать договоры обязательного страхования гражданской ответственности перевозчика при перевозке трамваями;";"Заключать и подписывать договоры обязательного страхования гражданской ответственности перевозчика при перевозке трамваями;";7411436c-0099-4576-99aa-fc1b16f6f222;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTLBLT14
BBDOCS_CNTRCT_OBLGTN_SCRT_ADDTNLCNTSCRTGENERAL;ADDTNLCNTSCRTGENERAL;Заключать и подписывать к договорам об обеспечительном платеже приложения, спецификации, дополнительные соглашения (соглашения) об их изменении, расторжении и прекращении;Заключать и подписывать к договорам об обеспечительном платеже приложения, спецификации, дополнительные соглашения (соглашения) об их изменении, расторжении и прекращении;a5df0d2f-757c-4f73-8c99-0bb41472e074;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_ADDTNLCNTSCRTGENERAL
